Domain,Phylum,Class,Order,Family,Genus,Species,#NAME,Sediment,,,Water,,,,Algae,,,,,,,,,
,,,,,,,,DSD,PSD,CSD,DW,GIW,PW,CW,CDd,CPa,CSp,DPa,DSp,GIDd,GIPa,GISp,PPa,PSp
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobacter,Thalassobacter stenotrophicus,Thalassobacter stenotrophicus,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobacter,unclassified Thalassobacter,Thalassobacter sp. 16PALIMAR09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobium,unclassified Thalassobium,Thalassobium sp. R2A62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobius,Thalassobius gelatinovorus,Thalassobius gelatinovorus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobius,Thalassobius litoralis,Thalassobius litoralis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassobius,Thalassobius mediterraneus,Thalassobius mediterraneus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassococcus,Thalassococcus halodurans,Thalassococcus halodurans,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassococcus,Thalassococcus profundi,Thalassococcus profundi,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassococcus,unclassified Thalassococcus,Thalassococcus sp. CAU 1522,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassococcus,unclassified Thalassococcus,Thalassococcus sp. S3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus marinus,Thalassolituus marinus,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas,unclassified Thalassomonas,Thalassomonas sp. M1454,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassorhabdomicrobium,Thalassorhabdomicrobium marinisediminis,Thalassorhabdomicrobium marinisediminis,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira profundimaris,Thalassospira profundimaris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira xiamenensis,Thalassospira xiamenensis,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira,Thalassospira sp. 11-3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira,Thalassospira sp. GB04J01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira,Thalassospira sp. MCCC 1A01428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Archaea,TACK group,Thaumarchaeota,unclassified Thaumarchaeota,Thaumarchaeota archaeon,Thaumarchaeota archaeon,Thaumarchaeota archaeon,Thaumarchaeota archaeon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Chloroflexi,Thermoflexia,Thermoflexales,unclassified Thermoflexales,Thermoflexales bacterium,Thermoflexales bacterium,Thermoflexales bacterium,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
Bacteria,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus,Thermoflexus hugenholtzii,Thermoflexus hugenholtzii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Thermoleophilia,unclassified Thermoleophilia,Thermoleophilia bacterium SCSIO 60948,Thermoleophilia bacterium SCSIO 60949,Thermoleophilia bacterium SCSIO 60950,Thermoleophilia bacterium SCSIO 60951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,unclassified Thioalkalivibrio,Thioalkalivibrio sp. XN8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,unclassified Thiobacillus,Thiobacillus sp. 0-1251,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,Thioclava arenosa,Thioclava arenosa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,unclassified Thioclava,Thioclava sp. JM3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,unclassified Thioclava,Thioclava sp. SK-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiofilaceae,Thiofilum,Thiofilum flexile,Thiofilum flexile,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiohalocapsa,unclassified Thiohalocapsa,Thiohalocapsa sp. PB-PSB1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,Thiopseudomonas alkaliphila,Thiopseudomonas alkaliphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus drewsii,Thiorhodococcus drewsii,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus mannitoliphagus,Thiorhodococcus mannitoliphagus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodovibrio,unclassified Thiorhodovibrio,Thiorhodovibrio sp. 970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Candidatus Thiothrix singaporensis,Candidatus Thiothrix singaporensis,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix eikelboomii,Thiothrix eikelboomii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix subterranea,Thiothrix subterranea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Trichocoleusaceae,Trichocoleus,unclassified Trichocoleus,Trichocoleus sp. FACHB-46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tritonibacter,Tritonibacter aquimaris,Tritonibacter aquimaris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tritonibacter,Tritonibacter horizontis,Tritonibacter horizontis,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tritonibacter,Tritonibacter mobilis,Tritonibacter mobilis,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tritonibacter,Tritonibacter multivorans,Tritonibacter multivorans,0,0,0,0,0,328,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Tropicibacter,Tropicibacter naphthalenivorans,Tropicibacter naphthalenivorans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Tropicimonas,Tropicimonas isoalkanivorans,Tropicimonas isoalkanivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Tropicimonas,unclassified Tropicimonas,Tropicimonas sp. IMCC34043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Deinococcus-Thermus,Deinococci,Trueperales,Trueperaceae,Truepera,Truepera radiovictrix,Truepera radiovictrix,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,Ulvibacter litoralis,Ulvibacter litoralis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacterium,Ulvibacterium marinum,Ulvibacterium marinum,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unclassified Acidimicrobiaceae,Acidimicrobiaceae bacterium,Acidimicrobiaceae bacterium,0,0,0,1,0,0,0,1,0,0,0,4,2,2,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unclassified Acidimicrobiaceae,Acidimicrobiaceae bacterium TMED130,Acidimicrobiaceae bacterium TMED130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unclassified Acidimicrobiaceae,Acidimicrobiaceae bacterium TMED210,Acidimicrobiaceae bacterium TMED210,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unclassified Acidimicrobiaceae,Acidimicrobiaceae bacterium TMED224,Acidimicrobiaceae bacterium TMED224,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unclassified Acidimicrobiaceae,Acidimicrobiaceae bacterium TMED244,Acidimicrobiaceae bacterium TMED244,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium,Alteromonadaceae bacterium,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium 2753L.S.0a.02,Alteromonadaceae bacterium 2753L.S.0a.03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium Bs31,Alteromonadaceae bacterium Bs32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium M269,Alteromonadaceae bacterium M270,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium TMED101,Alteromonadaceae bacterium TMED101,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium TMED7,Alteromonadaceae bacterium TMED7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified Anaerolineaceae,Anaerolineaceae bacterium,Anaerolineaceae bacterium,0,0,0,0,0,0,0,2,0,0,0,1,11,0,0,0,0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified Anaerolineaceae,Anaerolineaceae bacterium 4572_5.2,Anaerolineaceae bacterium 4572_5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified Anaerolineaceae,Anaerolineaceae bacterium 4572_78,Anaerolineaceae bacterium 4572_79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,unclassified Ardenticatenaceae,Ardenticatenaceae bacterium,Ardenticatenaceae bacterium,0,0,0,0,0,0,0,11,0,1,0,1,21,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Bacteroidia,Bacteroidales,Bacteroidaceae,unclassified Bacteroidaceae,Bacteroidaceae bacterium,Bacteroidaceae bacterium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,unclassified Burkholderiaceae,Burkholderiaceae bacterium,Burkholderiaceae bacterium,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Betaproteobacteria incertae sedis,Candidatus Accumulibacter,unclassified Candidatus Accumulibacter,Candidatus Accumulibacter sp. BA-91,Candidatus Accumulibacter sp. BA-92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Candidatus Actinomarinidae,Candidatus Actinomarinales,unclassified Candidatus Actinomarinales,Candidatus Actinomarinales bacterium,Candidatus Actinomarinales bacterium,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Candidatus Actinomarinidae,Candidatus Actinomarinales,unclassified Candidatus Actinomarinales,Candidatus Actinomarinales bacterium MED-G02,Candidatus Actinomarinales bacterium MED-G03,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria incertae sedis,Candidatus Kentron,unclassified Candidatus Kentron,Candidatus Kentron sp. MB,Candidatus Kentron sp. MB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria incertae sedis,Candidatus Thioglobus,unclassified Candidatus Thioglobus,Candidatus Thioglobus sp.,Candidatus Thioglobus sp.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Chitinophagia,Chitinophagales,Chitinophagaceae,unclassified Chitinophagaceae,Chitinophagaceae bacterium,Chitinophagaceae bacterium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,unclassified Comamonadaceae,Comamonadaceae bacterium,Comamonadaceae bacterium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,unclassified Crocinitomicaceae,Crocinitomicaceae bacterium,Crocinitomicaceae bacterium,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,unclassified Crocinitomicaceae,Crocinitomicaceae bacterium TMED114,Crocinitomicaceae bacterium TMED114,0,0,0,12,13,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,unclassified Crocinitomicaceae,Crocinitomicaceae bacterium TMED16,Crocinitomicaceae bacterium TMED16,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,unclassified Crocinitomicaceae,Crocinitomicaceae bacterium TMED209,Crocinitomicaceae bacterium TMED209,0,0,0,5,59,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,unclassified Crocinitomicaceae,Crocinitomicaceae bacterium TMED45,Crocinitomicaceae bacterium TMED45,0,0,0,2,335,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium,Cryomorphaceae bacterium,0,0,0,8,22,0,3,1,0,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium BACL11 MAG-121001-bin54,Cryomorphaceae bacterium BACL11 MAG-121001-bin55,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium BACL11 MAG-121015-bin20,Cryomorphaceae bacterium BACL11 MAG-121015-bin21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium BACL11 MAG-121128-bin16,Cryomorphaceae bacterium BACL11 MAG-121128-bin17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium BACL21 MAG-121220-bin10,Cryomorphaceae bacterium BACL21 MAG-121220-bin11,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium BACL29 MAG-121220-bin8,Cryomorphaceae bacterium BACL29 MAG-121220-bin9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium MED-G11,Cryomorphaceae bacterium MED-G11,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Cryomorphaceae,unclassified Cryomorphaceae,Cryomorphaceae bacterium MED-G14,Cryomorphaceae bacterium MED-G14,0,0,0,5,45,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Cyclobacteriaceae,unclassified Cyclobacteriaceae,Cyclobacteriaceae bacterium,Cyclobacteriaceae bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Cytophagaceae,unclassified Cytophagaceae,Cytophagaceae bacterium,Cytophagaceae bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Cytophagaceae,unclassified Cytophagaceae,marine bacterium AO1-C,marine bacterium AO1-C,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Desulfurellales,unclassified Desulfurellales,Desulfurellales bacterium,Desulfurellales bacterium,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,unclassified Devosiaceae,Devosiaceae bacterium LMO-2,Devosiaceae bacterium LMO-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,unclassified Ectothiorhodospiraceae,Ectothiorhodospiraceae bacterium BW-2,Ectothiorhodospiraceae bacterium BW-3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Flammeovirgaceae,unclassified Flammeovirgaceae,Flammeovirgaceae bacterium,Flammeovirgaceae bacterium,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Flammeovirgaceae,unclassified Flammeovirgaceae,Flammeovirgaceae bacterium TMED262,Flammeovirgaceae bacterium TMED262,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Flammeovirgaceae,unclassified Flammeovirgaceae,Flammeovirgaceae bacterium TMED290,Flammeovirgaceae bacterium TMED290,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Flammeovirgaceae,unclassified Flammeovirgaceae,Flammeovirgaceae bacterium TMED32,Flammeovirgaceae bacterium TMED32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium,Flavobacteriaceae bacterium,0,21,204,10,11,3,1,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium (ex Bugula neritina AB1),Flavobacteriaceae bacterium (ex Bugula neritina AB1),0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium CG1_02_35_72,Flavobacteriaceae bacterium CG1_02_35_73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium MAR_2010_188,Flavobacteriaceae bacterium MAR_2010_189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium PRS1,Flavobacteriaceae bacterium PRS2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED120,Flavobacteriaceae bacterium TMED120,0,0,0,1,3,0,15,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED145,Flavobacteriaceae bacterium TMED145,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED171,Flavobacteriaceae bacterium TMED171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED184,Flavobacteriaceae bacterium TMED184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED200,Flavobacteriaceae bacterium TMED200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED204,Flavobacteriaceae bacterium TMED204,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED206,Flavobacteriaceae bacterium TMED206,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED208,Flavobacteriaceae bacterium TMED208,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED212,Flavobacteriaceae bacterium TMED212,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,unclassified Flavobacteriaceae,Flavobacteriaceae bacterium TMED220,Flavobacteriaceae bacterium TMED220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
